framed,player_id,round_nr,participant_code,s1,s1_cum,s1_freq,df
1,1,1,0bmasffv,1,1,1,1.742857143
1,1,1,265l99ai,0,0,0,2.6
1,1,1,3cruabz9,1,1,1,1.4
1,1,1,3fmd8mik,0,0,0,2.828571429
0,1,1,5xdc3466,1,1,1,3.085714286
0,1,1,6i6lsymy,1,1,1,2.342857143
0,1,1,7h7cf7jw,1,1,1,2.485714286
1,1,1,7xjh9hwo,1,1,1,2.485714286
1,1,1,8gckk19h,1,1,1,2.114285714
1,1,1,9smjkz19,0,0,0,1.857142857
0,1,1,bhaakguo,1,1,1,1.8
0,1,1,bollw9mr,1,1,1,2.542857143
0,1,1,buocfmyx,1,1,1,1.485714286
0,1,1,buxstyu5,1,1,1,2.485714286
0,1,1,chdxrfak,1,1,1,2.371428571
0,1,1,crzbb1pp,0,0,0,1.942857143
0,1,1,eze54kxk,1,1,1,2.628571429
1,1,1,g7ab12q3,1,1,1,1.885714286
0,1,1,gauqrm0f,0,0,0,1.685714286
1,1,1,i16qw3id,1,1,1,1.714285714
0,1,1,i8qt3jxw,1,1,1,2.114285714
1,1,1,ipmny9rq,0,0,0,2.257142857
1,1,1,izo49mch,1,1,1,2.2
0,1,1,jiebe12q,1,1,1,3.228571429
0,1,1,k5s3f5ne,1,1,1,1.885714286
0,1,1,kdhmpvys,1,1,1,1.742857143
0,1,1,o4plj56u,0,0,0,1.914285714
0,1,1,ogmameyc,1,1,1,1.628571429
1,1,1,or50tpef,1,1,1,1.8
1,1,1,ouaa8yuq,1,1,1,2.771428571
1,1,1,owlwqap1,0,0,0,2.8
1,1,1,oy8wn5im,0,0,0,2.2
0,1,1,qmwwptcx,1,1,1,1.714285714
1,1,1,r3oyr52t,0,0,0,2.114285714
1,1,1,rj5j60np,1,1,1,2.285714286
0,1,1,s48es8wr,1,1,1,1.828571429
1,1,1,sj2ft9f6,1,1,1,2.171428571
0,1,1,t1tzrcmi,1,1,1,1.8
0,1,1,tcleibkp,1,1,1,2.771428571
1,1,1,u9xqjsvk,1,1,1,3.257142857
0,1,1,ursirs43,0,0,0,2.257142857
1,1,1,uwz2vbjr,0,0,0,2.6
0,1,1,w8d4usex,1,1,1,2.657142857
0,1,1,wh4u3tph,0,0,0,2.4
1,1,1,xtfge1ys,1,1,1,1.771428571
0,1,1,xurwn6zz,1,1,1,2.428571429
0,1,1,ycniewr6,1,1,1,1.742857143
1,1,1,yh9eenkb,1,1,1,2.114285714
1,1,1,z50vt4g0,1,1,1,2.6
1,1,1,zo9j0hsi,0,0,0,2.657142857
0,2,1,0xwx0wrp,0,0,0,2.457142857
0,2,1,17fpqn72,0,0,0,2.485714286
0,2,1,20cc9xq0,0,0,0,1.914285714
1,2,1,2fsj9qvt,0,0,0,2.228571429
1,2,1,3u51j68w,0,0,0,1.514285714
0,2,1,4txwixdq,0,0,0,1.571428571
1,2,1,6fsse8c1,0,0,0,2.514285714
0,2,1,6h8woyh9,0,0,0,1.771428571
1,2,1,6ub1usmw,0,0,0,2.228571429
1,2,1,6zqxv643,0,0,0,1.428571429
1,2,1,7lpmb9fe,0,0,0,1.657142857
1,2,1,b689r07v,0,1,1,1.857142857
1,2,1,b7ctrqau,0,0,0,1.485714286
0,2,1,cpep7vdg,0,0,0,3.171428571
0,2,1,d3nnqhj1,0,0,0,2.342857143
1,2,1,e8jis7nf,0,0,0,2.657142857
0,2,1,egrlpjt0,0,0,0,1.942857143
0,2,1,elxbu53y,0,0,0,2.714285714
0,2,1,enmax74b,0,1,1,2.028571429
0,2,1,fg9bbibz,0,0,0,1.714285714
1,2,1,ftednx2p,0,0,0,2.028571429
1,2,1,gs3duosm,0,0,0,1.771428571
0,2,1,gsgult9w,0,1,1,2.4
0,2,1,gyckpsyt,0,0,0,1.8
1,2,1,i18sqw1f,0,0,0,2.171428571
1,2,1,i2nn9ow6,0,1,1,1.914285714
1,2,1,i7rlg7cc,0,0,0,1.4
0,2,1,icec28hf,0,0,0,2.657142857
1,2,1,iyu7t1vc,0,0,0,1.914285714
0,2,1,jt77i2bs,0,0,0,1.4
0,2,1,k7l2k1h7,0,0,0,1.685714286
1,2,1,kcee9wcd,0,0,0,2.028571429
1,2,1,mv7b2pla,0,1,1,2.6
0,2,1,no6j6c3d,0,0,0,2.514285714
0,2,1,o8yazhge,0,0,0,1.771428571
0,2,1,owd84sog,0,0,0,2.4
0,2,1,q9c5lo1x,0,0,0,2.285714286
1,2,1,qaes30x6,0,0,0,1.571428571
1,2,1,qkypffhk,0,0,0,2.2
1,2,1,qxal8ioj,0,0,0,2.714285714
0,2,1,st9ftz75,0,0,0,2.028571429
0,2,1,svszy7vv,0,1,1,2.485714286
0,2,1,swbsts7n,0,0,0,2.571428571
0,2,1,vnhsr39l,0,0,0,1.8
0,2,1,vntc9er4,0,0,0,2.142857143
1,2,1,vrtjenol,0,0,0,2.542857143
0,2,1,x2gcqvwb,0,0,0,3
1,2,1,x6hhcpwc,0,0,0,1.885714286
1,2,1,xwsl0cj6,0,0,0,2.114285714
1,2,1,y9iygxxf,0,0,0,2.771428571
1,1,2,0bmasffv,1,2,1,1.742857143
1,1,2,265l99ai,0,0,0,2.6
1,1,2,3cruabz9,1,2,1,1.4
1,1,2,3fmd8mik,0,0,0,2.828571429
0,1,2,5xdc3466,1,2,1,3.085714286
0,1,2,6i6lsymy,1,2,1,2.342857143
0,1,2,7h7cf7jw,1,2,1,2.485714286
1,1,2,7xjh9hwo,1,2,1,2.485714286
1,1,2,8gckk19h,1,2,1,2.114285714
1,1,2,9smjkz19,0,0,0,1.857142857
0,1,2,bhaakguo,1,2,1,1.8
0,1,2,bollw9mr,1,2,1,2.542857143
0,1,2,buocfmyx,1,2,1,1.485714286
0,1,2,buxstyu5,0,1,0.5,2.485714286
0,1,2,chdxrfak,1,2,1,2.371428571
0,1,2,crzbb1pp,0,0,0,1.942857143
0,1,2,eze54kxk,1,2,1,2.628571429
1,1,2,g7ab12q3,1,2,1,1.885714286
0,1,2,gauqrm0f,1,1,0.5,1.685714286
1,1,2,i16qw3id,0,1,0.5,1.714285714
0,1,2,i8qt3jxw,0,1,0.5,2.114285714
1,1,2,ipmny9rq,1,1,0.5,2.257142857
1,1,2,izo49mch,1,2,1,2.2
0,1,2,jiebe12q,0,1,0.5,3.228571429
0,1,2,k5s3f5ne,0,1,0.5,1.885714286
0,1,2,kdhmpvys,1,2,1,1.742857143
0,1,2,o4plj56u,0,0,0,1.914285714
0,1,2,ogmameyc,0,1,0.5,1.628571429
1,1,2,or50tpef,1,2,1,1.8
1,1,2,ouaa8yuq,1,2,1,2.771428571
1,1,2,owlwqap1,1,1,0.5,2.8
1,1,2,oy8wn5im,1,1,0.5,2.2
0,1,2,qmwwptcx,0,1,0.5,1.714285714
1,1,2,r3oyr52t,0,0,0,2.114285714
1,1,2,rj5j60np,1,2,1,2.285714286
0,1,2,s48es8wr,0,0,0,1.828571429
1,1,2,sj2ft9f6,1,2,1,2.171428571
0,1,2,t1tzrcmi,0,1,0.5,1.8
0,1,2,tcleibkp,0,1,0.5,2.771428571
1,1,2,u9xqjsvk,1,2,1,3.257142857
0,1,2,ursirs43,0,0,0,2.257142857
1,1,2,uwz2vbjr,1,1,0.5,2.6
0,1,2,w8d4usex,1,2,1,2.657142857
0,1,2,wh4u3tph,0,0,0,2.4
1,1,2,xtfge1ys,1,2,1,1.771428571
0,1,2,xurwn6zz,1,2,1,2.428571429
0,1,2,ycniewr6,1,2,1,1.742857143
1,1,2,yh9eenkb,1,1,0.5,2.114285714
1,1,2,z50vt4g0,0,1,0.5,2.6
1,1,2,zo9j0hsi,0,0,0,2.657142857
0,2,2,0xwx0wrp,0,0,0,2.457142857
0,2,2,17fpqn72,0,0,0,2.485714286
0,2,2,20cc9xq0,0,0,0,1.914285714
1,2,2,2fsj9qvt,0,0,0,2.228571429
1,2,2,3u51j68w,0,1,0.5,1.514285714
0,2,2,4txwixdq,0,1,0.5,1.571428571
1,2,2,6fsse8c1,0,1,0.5,2.514285714
0,2,2,6h8woyh9,0,0,0,1.771428571
1,2,2,6ub1usmw,0,0,0,2.228571429
1,2,2,6zqxv643,0,0,0,1.428571429
1,2,2,7lpmb9fe,0,0,0,1.657142857
1,2,2,b689r07v,0,1,0.5,1.857142857
1,2,2,b7ctrqau,0,0,0,1.485714286
0,2,2,cpep7vdg,0,0,0,3.171428571
0,2,2,d3nnqhj1,0,0,0,2.342857143
1,2,2,e8jis7nf,0,0,0,2.657142857
0,2,2,egrlpjt0,0,1,0.5,1.942857143
0,2,2,elxbu53y,0,0,0,2.714285714
0,2,2,enmax74b,0,2,1,2.028571429
0,2,2,fg9bbibz,0,0,0,1.714285714
1,2,2,ftednx2p,0,0,0,2.028571429
1,2,2,gs3duosm,0,0,0,1.771428571
0,2,2,gsgult9w,0,1,0.5,2.4
0,2,2,gyckpsyt,0,0,0,1.8
1,2,2,i18sqw1f,0,0,0,2.171428571
1,2,2,i2nn9ow6,0,2,1,1.914285714
1,2,2,i7rlg7cc,0,0,0,1.4
0,2,2,icec28hf,0,0,0,2.657142857
1,2,2,iyu7t1vc,0,0,0,1.914285714
0,2,2,jt77i2bs,0,0,0,1.4
0,2,2,k7l2k1h7,0,0,0,1.685714286
1,2,2,kcee9wcd,0,0,0,2.028571429
1,2,2,mv7b2pla,0,2,1,2.6
0,2,2,no6j6c3d,0,0,0,2.514285714
0,2,2,o8yazhge,0,0,0,1.771428571
0,2,2,owd84sog,0,0,0,2.4
0,2,2,q9c5lo1x,0,0,0,2.285714286
1,2,2,qaes30x6,0,0,0,1.571428571
1,2,2,qkypffhk,0,0,0,2.2
1,2,2,qxal8ioj,0,1,0.5,2.714285714
0,2,2,st9ftz75,0,0,0,2.028571429
0,2,2,svszy7vv,0,2,1,2.485714286
0,2,2,swbsts7n,0,0,0,2.571428571
0,2,2,vnhsr39l,0,0,0,1.8
0,2,2,vntc9er4,0,0,0,2.142857143
1,2,2,vrtjenol,0,1,0.5,2.542857143
0,2,2,x2gcqvwb,0,0,0,3
1,2,2,x6hhcpwc,0,0,0,1.885714286
1,2,2,xwsl0cj6,0,0,0,2.114285714
1,2,2,y9iygxxf,0,0,0,2.771428571
1,1,3,0bmasffv,1,3,1,1.742857143
1,1,3,265l99ai,0,0,0,2.6
1,1,3,3cruabz9,1,3,1,1.4
1,1,3,3fmd8mik,0,0,0,2.828571429
0,1,3,5xdc3466,1,3,1,3.085714286
0,1,3,6i6lsymy,0,2,0.666666667,2.342857143
0,1,3,7h7cf7jw,1,3,1,2.485714286
1,1,3,7xjh9hwo,1,3,1,2.485714286
1,1,3,8gckk19h,1,3,1,2.114285714
1,1,3,9smjkz19,0,0,0,1.857142857
0,1,3,bhaakguo,0,2,0.666666667,1.8
0,1,3,bollw9mr,1,3,1,2.542857143
0,1,3,buocfmyx,1,3,1,1.485714286
0,1,3,buxstyu5,1,2,0.666666667,2.485714286
0,1,3,chdxrfak,1,3,1,2.371428571
0,1,3,crzbb1pp,0,0,0,1.942857143
0,1,3,eze54kxk,0,2,0.666666667,2.628571429
1,1,3,g7ab12q3,1,3,1,1.885714286
0,1,3,gauqrm0f,1,2,0.666666667,1.685714286
1,1,3,i16qw3id,0,1,0.333333333,1.714285714
0,1,3,i8qt3jxw,0,1,0.333333333,2.114285714
1,1,3,ipmny9rq,0,1,0.333333333,2.257142857
1,1,3,izo49mch,1,3,1,2.2
0,1,3,jiebe12q,1,2,0.666666667,3.228571429
0,1,3,k5s3f5ne,1,2,0.666666667,1.885714286
0,1,3,kdhmpvys,0,2,0.666666667,1.742857143
0,1,3,o4plj56u,0,0,0,1.914285714
0,1,3,ogmameyc,0,1,0.333333333,1.628571429
1,1,3,or50tpef,0,2,0.666666667,1.8
1,1,3,ouaa8yuq,1,3,1,2.771428571
1,1,3,owlwqap1,1,2,0.666666667,2.8
1,1,3,oy8wn5im,1,2,0.666666667,2.2
0,1,3,qmwwptcx,0,1,0.333333333,1.714285714
1,1,3,r3oyr52t,0,0,0,2.114285714
1,1,3,rj5j60np,0,2,0.666666667,2.285714286
0,1,3,s48es8wr,0,0,0,1.828571429
1,1,3,sj2ft9f6,0,2,0.666666667,2.171428571
0,1,3,t1tzrcmi,0,1,0.333333333,1.8
0,1,3,tcleibkp,0,1,0.333333333,2.771428571
1,1,3,u9xqjsvk,0,2,0.666666667,3.257142857
0,1,3,ursirs43,0,0,0,2.257142857
1,1,3,uwz2vbjr,1,2,0.666666667,2.6
0,1,3,w8d4usex,0,2,0.666666667,2.657142857
0,1,3,wh4u3tph,0,0,0,2.4
1,1,3,xtfge1ys,1,3,1,1.771428571
0,1,3,xurwn6zz,1,3,1,2.428571429
0,1,3,ycniewr6,1,3,1,1.742857143
1,1,3,yh9eenkb,1,1,0.333333333,2.114285714
1,1,3,z50vt4g0,0,1,0.333333333,2.6
1,1,3,zo9j0hsi,0,0,0,2.657142857
0,2,3,0xwx0wrp,0,1,0.333333333,2.457142857
0,2,3,17fpqn72,0,0,0,2.485714286
0,2,3,20cc9xq0,0,0,0,1.914285714
1,2,3,2fsj9qvt,0,0,0,2.228571429
1,2,3,3u51j68w,0,1,0.333333333,1.514285714
0,2,3,4txwixdq,0,2,0.666666667,1.571428571
1,2,3,6fsse8c1,0,1,0.333333333,2.514285714
0,2,3,6h8woyh9,0,0,0,1.771428571
1,2,3,6ub1usmw,0,0,0,2.228571429
1,2,3,6zqxv643,0,0,0,1.428571429
1,2,3,7lpmb9fe,0,1,0.333333333,1.657142857
1,2,3,b689r07v,0,1,0.333333333,1.857142857
1,2,3,b7ctrqau,0,0,0,1.485714286
0,2,3,cpep7vdg,0,0,0,3.171428571
0,2,3,d3nnqhj1,0,0,0,2.342857143
1,2,3,e8jis7nf,0,0,0,2.657142857
0,2,3,egrlpjt0,0,2,0.666666667,1.942857143
0,2,3,elxbu53y,0,1,0.333333333,2.714285714
0,2,3,enmax74b,0,2,0.666666667,2.028571429
0,2,3,fg9bbibz,0,0,0,1.714285714
1,2,3,ftednx2p,0,0,0,2.028571429
1,2,3,gs3duosm,0,1,0.333333333,1.771428571
0,2,3,gsgult9w,0,1,0.333333333,2.4
0,2,3,gyckpsyt,0,0,0,1.8
1,2,3,i18sqw1f,0,0,0,2.171428571
1,2,3,i2nn9ow6,0,3,1,1.914285714
1,2,3,i7rlg7cc,0,0,0,1.4
0,2,3,icec28hf,0,0,0,2.657142857
1,2,3,iyu7t1vc,0,0,0,1.914285714
0,2,3,jt77i2bs,0,0,0,1.4
0,2,3,k7l2k1h7,0,0,0,1.685714286
1,2,3,kcee9wcd,0,0,0,2.028571429
1,2,3,mv7b2pla,0,3,1,2.6
0,2,3,no6j6c3d,0,1,0.333333333,2.514285714
0,2,3,o8yazhge,0,1,0.333333333,1.771428571
0,2,3,owd84sog,0,0,0,2.4
0,2,3,q9c5lo1x,0,0,0,2.285714286
1,2,3,qaes30x6,0,0,0,1.571428571
1,2,3,qkypffhk,0,0,0,2.2
1,2,3,qxal8ioj,0,2,0.666666667,2.714285714
0,2,3,st9ftz75,0,0,0,2.028571429
0,2,3,svszy7vv,0,2,0.666666667,2.485714286
0,2,3,swbsts7n,0,1,0.333333333,2.571428571
0,2,3,vnhsr39l,0,0,0,1.8
0,2,3,vntc9er4,0,0,0,2.142857143
1,2,3,vrtjenol,0,1,0.333333333,2.542857143
0,2,3,x2gcqvwb,0,0,0,3
1,2,3,x6hhcpwc,0,0,0,1.885714286
1,2,3,xwsl0cj6,0,0,0,2.114285714
1,2,3,y9iygxxf,0,0,0,2.771428571
1,1,4,0bmasffv,1,4,1,1.742857143
1,1,4,265l99ai,0,0,0,2.6
1,1,4,3cruabz9,1,4,1,1.4
1,1,4,3fmd8mik,0,0,0,2.828571429
0,1,4,5xdc3466,1,4,1,3.085714286
0,1,4,6i6lsymy,0,2,0.5,2.342857143
0,1,4,7h7cf7jw,1,4,1,2.485714286
1,1,4,7xjh9hwo,1,4,1,2.485714286
1,1,4,8gckk19h,1,4,1,2.114285714
1,1,4,9smjkz19,0,0,0,1.857142857
0,1,4,bhaakguo,0,2,0.5,1.8
0,1,4,bollw9mr,1,4,1,2.542857143
0,1,4,buocfmyx,0,3,0.75,1.485714286
0,1,4,buxstyu5,1,3,0.75,2.485714286
0,1,4,chdxrfak,1,4,1,2.371428571
0,1,4,crzbb1pp,0,0,0,1.942857143
0,1,4,eze54kxk,1,3,0.75,2.628571429
1,1,4,g7ab12q3,1,4,1,1.885714286
0,1,4,gauqrm0f,1,3,0.75,1.685714286
1,1,4,i16qw3id,1,2,0.5,1.714285714
0,1,4,i8qt3jxw,0,1,0.25,2.114285714
1,1,4,ipmny9rq,0,1,0.25,2.257142857
1,1,4,izo49mch,1,4,1,2.2
0,1,4,jiebe12q,1,3,0.75,3.228571429
0,1,4,k5s3f5ne,0,2,0.5,1.885714286
0,1,4,kdhmpvys,0,2,0.5,1.742857143
0,1,4,o4plj56u,0,0,0,1.914285714
0,1,4,ogmameyc,0,1,0.25,1.628571429
1,1,4,or50tpef,0,2,0.5,1.8
1,1,4,ouaa8yuq,0,3,0.75,2.771428571
1,1,4,owlwqap1,1,3,0.75,2.8
1,1,4,oy8wn5im,1,3,0.75,2.2
0,1,4,qmwwptcx,0,1,0.25,1.714285714
1,1,4,r3oyr52t,0,0,0,2.114285714
1,1,4,rj5j60np,0,2,0.5,2.285714286
0,1,4,s48es8wr,1,1,0.25,1.828571429
1,1,4,sj2ft9f6,1,3,0.75,2.171428571
0,1,4,t1tzrcmi,1,2,0.5,1.8
0,1,4,tcleibkp,1,2,0.5,2.771428571
1,1,4,u9xqjsvk,1,3,0.75,3.257142857
0,1,4,ursirs43,1,1,0.25,2.257142857
1,1,4,uwz2vbjr,1,3,0.75,2.6
0,1,4,w8d4usex,1,3,0.75,2.657142857
0,1,4,wh4u3tph,0,0,0,2.4
1,1,4,xtfge1ys,1,4,1,1.771428571
0,1,4,xurwn6zz,1,4,1,2.428571429
0,1,4,ycniewr6,0,3,0.75,1.742857143
1,1,4,yh9eenkb,1,1,0.25,2.114285714
1,1,4,z50vt4g0,0,1,0.25,2.6
1,1,4,zo9j0hsi,0,0,0,2.657142857
0,2,4,0xwx0wrp,0,1,0.25,2.457142857
0,2,4,17fpqn72,0,0,0,2.485714286
0,2,4,20cc9xq0,0,0,0,1.914285714
1,2,4,2fsj9qvt,0,0,0,2.228571429
1,2,4,3u51j68w,0,1,0.25,1.514285714
0,2,4,4txwixdq,0,2,0.5,1.571428571
1,2,4,6fsse8c1,0,1,0.25,2.514285714
0,2,4,6h8woyh9,0,0,0,1.771428571
1,2,4,6ub1usmw,0,0,0,2.228571429
1,2,4,6zqxv643,0,0,0,1.428571429
1,2,4,7lpmb9fe,0,1,0.25,1.657142857
1,2,4,b689r07v,0,1,0.25,1.857142857
1,2,4,b7ctrqau,0,0,0,1.485714286
0,2,4,cpep7vdg,0,0,0,3.171428571
0,2,4,d3nnqhj1,0,0,0,2.342857143
1,2,4,e8jis7nf,0,0,0,2.657142857
0,2,4,egrlpjt0,0,2,0.5,1.942857143
0,2,4,elxbu53y,0,1,0.25,2.714285714
0,2,4,enmax74b,0,3,0.75,2.028571429
0,2,4,fg9bbibz,0,0,0,1.714285714
1,2,4,ftednx2p,0,0,0,2.028571429
1,2,4,gs3duosm,0,1,0.25,1.771428571
0,2,4,gsgult9w,0,1,0.25,2.4
0,2,4,gyckpsyt,0,0,0,1.8
1,2,4,i18sqw1f,0,0,0,2.171428571
1,2,4,i2nn9ow6,0,4,1,1.914285714
1,2,4,i7rlg7cc,0,0,0,1.4
0,2,4,icec28hf,0,0,0,2.657142857
1,2,4,iyu7t1vc,0,1,0.25,1.914285714
0,2,4,jt77i2bs,0,0,0,1.4
0,2,4,k7l2k1h7,0,1,0.25,1.685714286
1,2,4,kcee9wcd,0,0,0,2.028571429
1,2,4,mv7b2pla,0,4,1,2.6
0,2,4,no6j6c3d,0,2,0.5,2.514285714
0,2,4,o8yazhge,0,1,0.25,1.771428571
0,2,4,owd84sog,0,0,0,2.4
0,2,4,q9c5lo1x,0,0,0,2.285714286
1,2,4,qaes30x6,0,0,0,1.571428571
1,2,4,qkypffhk,0,0,0,2.2
1,2,4,qxal8ioj,0,2,0.5,2.714285714
0,2,4,st9ftz75,0,0,0,2.028571429
0,2,4,svszy7vv,0,3,0.75,2.485714286
0,2,4,swbsts7n,0,1,0.25,2.571428571
0,2,4,vnhsr39l,0,0,0,1.8
0,2,4,vntc9er4,0,0,0,2.142857143
1,2,4,vrtjenol,0,1,0.25,2.542857143
0,2,4,x2gcqvwb,0,0,0,3
1,2,4,x6hhcpwc,0,0,0,1.885714286
1,2,4,xwsl0cj6,0,0,0,2.114285714
1,2,4,y9iygxxf,0,0,0,2.771428571
1,1,5,0bmasffv,1,5,1,1.742857143
1,1,5,265l99ai,0,0,0,2.6
1,1,5,3cruabz9,1,5,1,1.4
1,1,5,3fmd8mik,0,0,0,2.828571429
0,1,5,5xdc3466,0,4,0.8,3.085714286
0,1,5,6i6lsymy,0,2,0.4,2.342857143
0,1,5,7h7cf7jw,1,5,1,2.485714286
1,1,5,7xjh9hwo,0,4,0.8,2.485714286
1,1,5,8gckk19h,0,4,0.8,2.114285714
1,1,5,9smjkz19,0,0,0,1.857142857
0,1,5,bhaakguo,0,2,0.4,1.8
0,1,5,bollw9mr,1,5,1,2.542857143
0,1,5,buocfmyx,1,4,0.8,1.485714286
0,1,5,buxstyu5,0,3,0.6,2.485714286
0,1,5,chdxrfak,1,5,1,2.371428571
0,1,5,crzbb1pp,0,0,0,1.942857143
0,1,5,eze54kxk,0,3,0.6,2.628571429
1,1,5,g7ab12q3,1,5,1,1.885714286
0,1,5,gauqrm0f,1,4,0.8,1.685714286
1,1,5,i16qw3id,0,2,0.4,1.714285714
0,1,5,i8qt3jxw,0,1,0.2,2.114285714
1,1,5,ipmny9rq,0,1,0.2,2.257142857
1,1,5,izo49mch,1,5,1,2.2
0,1,5,jiebe12q,1,4,0.8,3.228571429
0,1,5,k5s3f5ne,0,2,0.4,1.885714286
0,1,5,kdhmpvys,0,2,0.4,1.742857143
0,1,5,o4plj56u,0,0,0,1.914285714
0,1,5,ogmameyc,0,1,0.2,1.628571429
1,1,5,or50tpef,1,3,0.6,1.8
1,1,5,ouaa8yuq,0,3,0.6,2.771428571
1,1,5,owlwqap1,1,4,0.8,2.8
1,1,5,oy8wn5im,0,3,0.6,2.2
0,1,5,qmwwptcx,0,1,0.2,1.714285714
1,1,5,r3oyr52t,0,0,0,2.114285714
1,1,5,rj5j60np,0,2,0.4,2.285714286
0,1,5,s48es8wr,1,1,0.2,1.828571429
1,1,5,sj2ft9f6,0,3,0.6,2.171428571
0,1,5,t1tzrcmi,0,2,0.4,1.8
0,1,5,tcleibkp,1,3,0.6,2.771428571
1,1,5,u9xqjsvk,0,3,0.6,3.257142857
0,1,5,ursirs43,1,2,0.4,2.257142857
1,1,5,uwz2vbjr,1,4,0.8,2.6
0,1,5,w8d4usex,1,4,0.8,2.657142857
0,1,5,wh4u3tph,0,0,0,2.4
1,1,5,xtfge1ys,1,5,1,1.771428571
0,1,5,xurwn6zz,1,5,1,2.428571429
0,1,5,ycniewr6,0,3,0.6,1.742857143
1,1,5,yh9eenkb,1,1,0.2,2.114285714
1,1,5,z50vt4g0,0,1,0.2,2.6
1,1,5,zo9j0hsi,0,0,0,2.657142857
0,2,5,0xwx0wrp,0,2,0.4,2.457142857
0,2,5,17fpqn72,0,0,0,2.485714286
0,2,5,20cc9xq0,0,0,0,1.914285714
1,2,5,2fsj9qvt,0,0,0,2.228571429
1,2,5,3u51j68w,0,1,0.2,1.514285714
0,2,5,4txwixdq,0,2,0.4,1.571428571
1,2,5,6fsse8c1,0,2,0.4,2.514285714
0,2,5,6h8woyh9,0,0,0,1.771428571
1,2,5,6ub1usmw,0,0,0,2.228571429
1,2,5,6zqxv643,0,0,0,1.428571429
1,2,5,7lpmb9fe,0,2,0.4,1.657142857
1,2,5,b689r07v,0,2,0.4,1.857142857
1,2,5,b7ctrqau,0,0,0,1.485714286
0,2,5,cpep7vdg,0,1,0.2,3.171428571
0,2,5,d3nnqhj1,0,0,0,2.342857143
1,2,5,e8jis7nf,0,0,0,2.657142857
0,2,5,egrlpjt0,0,2,0.4,1.942857143
0,2,5,elxbu53y,0,1,0.2,2.714285714
0,2,5,enmax74b,0,3,0.6,2.028571429
0,2,5,fg9bbibz,0,0,0,1.714285714
1,2,5,ftednx2p,0,0,0,2.028571429
1,2,5,gs3duosm,0,2,0.4,1.771428571
0,2,5,gsgult9w,0,2,0.4,2.4
0,2,5,gyckpsyt,0,0,0,1.8
1,2,5,i18sqw1f,0,0,0,2.171428571
1,2,5,i2nn9ow6,0,5,1,1.914285714
1,2,5,i7rlg7cc,0,0,0,1.4
0,2,5,icec28hf,0,0,0,2.657142857
1,2,5,iyu7t1vc,0,2,0.4,1.914285714
0,2,5,jt77i2bs,0,1,0.2,1.4
0,2,5,k7l2k1h7,0,2,0.4,1.685714286
1,2,5,kcee9wcd,0,0,0,2.028571429
1,2,5,mv7b2pla,0,4,0.8,2.6
0,2,5,no6j6c3d,0,2,0.4,2.514285714
0,2,5,o8yazhge,0,1,0.2,1.771428571
0,2,5,owd84sog,0,0,0,2.4
0,2,5,q9c5lo1x,0,1,0.2,2.285714286
1,2,5,qaes30x6,0,0,0,1.571428571
1,2,5,qkypffhk,0,0,0,2.2
1,2,5,qxal8ioj,0,2,0.4,2.714285714
0,2,5,st9ftz75,0,0,0,2.028571429
0,2,5,svszy7vv,0,4,0.8,2.485714286
0,2,5,swbsts7n,0,2,0.4,2.571428571
0,2,5,vnhsr39l,0,0,0,1.8
0,2,5,vntc9er4,0,0,0,2.142857143
1,2,5,vrtjenol,0,1,0.2,2.542857143
0,2,5,x2gcqvwb,0,0,0,3
1,2,5,x6hhcpwc,0,0,0,1.885714286
1,2,5,xwsl0cj6,0,0,0,2.114285714
1,2,5,y9iygxxf,0,0,0,2.771428571
1,1,6,0bmasffv,1,6,1,1.742857143
1,1,6,265l99ai,0,0,0,2.6
1,1,6,3cruabz9,1,6,1,1.4
1,1,6,3fmd8mik,0,0,0,2.828571429
0,1,6,5xdc3466,1,5,0.833333333,3.085714286
0,1,6,6i6lsymy,1,3,0.5,2.342857143
0,1,6,7h7cf7jw,1,6,1,2.485714286
1,1,6,7xjh9hwo,0,4,0.666666667,2.485714286
1,1,6,8gckk19h,0,4,0.666666667,2.114285714
1,1,6,9smjkz19,0,0,0,1.857142857
0,1,6,bhaakguo,0,2,0.333333333,1.8
0,1,6,bollw9mr,1,6,1,2.542857143
0,1,6,buocfmyx,1,5,0.833333333,1.485714286
0,1,6,buxstyu5,0,3,0.5,2.485714286
0,1,6,chdxrfak,0,5,0.833333333,2.371428571
0,1,6,crzbb1pp,0,0,0,1.942857143
0,1,6,eze54kxk,0,3,0.5,2.628571429
1,1,6,g7ab12q3,1,6,1,1.885714286
0,1,6,gauqrm0f,1,5,0.833333333,1.685714286
1,1,6,i16qw3id,1,3,0.5,1.714285714
0,1,6,i8qt3jxw,1,2,0.333333333,2.114285714
1,1,6,ipmny9rq,0,1,0.166666667,2.257142857
1,1,6,izo49mch,1,6,1,2.2
0,1,6,jiebe12q,1,5,0.833333333,3.228571429
0,1,6,k5s3f5ne,1,3,0.5,1.885714286
0,1,6,kdhmpvys,0,2,0.333333333,1.742857143
0,1,6,o4plj56u,0,0,0,1.914285714
0,1,6,ogmameyc,0,1,0.166666667,1.628571429
1,1,6,or50tpef,1,4,0.666666667,1.8
1,1,6,ouaa8yuq,0,3,0.5,2.771428571
1,1,6,owlwqap1,0,4,0.666666667,2.8
1,1,6,oy8wn5im,0,3,0.5,2.2
0,1,6,qmwwptcx,0,1,0.166666667,1.714285714
