,framed,round_nr,alpha,beta,PU,QL,q,min_q
127,0.0,70.0,0.127,0.0,0.1794848783989949,0.2197641198447,0.19599603206734312,True
1002001,1.0,70.0,0.0,0.0,0.2,0.25,0.2846632455182431,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
127,0.0,70.0,0.127,0.0,0.1794848783989949,0.2197641198447,0.19599603206734312,True
1002001,1.0,70.0,0.0,0.0,0.2,0.25,0.2846632455182431,True
