,framed,round_nr,alpha,beta,PU,QL,q,min_q
992991,0.0,70.0,1.0,0.991,0.3738197212354538,0.16462624661949787,0.06541270040475444,True
1174941,1.0,70.0,0.768,0.17200000000000001,0.4607362608190526,0.13568044650941222,4.0348529039311756e-05,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
992991,0.0,70.0,1.0,0.991,0.3738197212354538,0.16462624661949787,0.06541270040475444,True
1174941,1.0,70.0,0.768,0.17200000000000001,0.4607362608190526,0.13568044650941222,4.0348529039311756e-05,True
