,lambda,p1_s1,p1_s2,p2_s1,p2_s2
1550,1.55,0.28881467440633646,0.7111853255936637,0.2015511917549056,0.7984488082450945
1551,1.551,0.28875151622786954,0.7112484837721303,0.20156590689394527,0.7984340931060547
1552,1.552,0.28868843966701807,0.7113115603329819,0.20158062226606435,0.7984193777339358
1553,1.553,0.28862544457859773,0.7113745554214023,0.2015953378399799,0.79840466216002
1554,1.554,0.2885625308177384,0.7114374691822616,0.20161005358454884,0.7983899464154511
1555,1.555,0.2884996982398838,0.7115003017601161,0.20162476946876853,0.7983752305312315
1556,1.556,0.288436946700791,0.711563053299209,0.20163948546177624,0.7983605145382239
1557,1.557,0.2883742760565292,0.7116257239434708,0.20165420153284805,0.7983457984671519
1558,1.558,0.28831168616347946,0.7116883138365205,0.20166891765139894,0.7983310823486011
1559,1.559,0.2882491768783338,0.7117508231216662,0.20168363378698168,0.7983163662130183
1560,1.56,0.2881867480580938,0.711813251941906,0.2016983499092862,0.7983016500907137
1561,1.561,0.28812439956007097,0.711875600439929,0.20171306598813962,0.7982869340118603
1562,1.562,0.28806213124188557,0.7119378687581145,0.20172778199350583,0.7982722180064942
1563,1.563,0.2879999429614646,0.7120000570385354,0.201742497895483,0.7982575021045171
1564,1.564,0.2879378345770437,0.7120621654229563,0.2017572136643055,0.7982427863356946
1565,1.565,0.28787580594716405,0.7121241940528359,0.20177192927034257,0.7982280707296574
1566,1.566,0.28781385693067224,0.7121861430693278,0.20178664468409638,0.7982133553159036
1567,1.567,0.2877519873867206,0.7122480126132793,0.20180135987620337,0.7981986401237967
1568,1.568,0.28769019717476474,0.7123098028252353,0.2018160748174324,0.7981839251825676
1569,1.569,0.28762848615456443,0.7123715138454355,0.20183078947868532,0.7981692105213146
1570,1.57,0.2875668541861818,0.7124331458138182,0.20184550383099548,0.7981544961690046
1571,1.571,0.28750530112998063,0.7124946988700194,0.2018602178455271,0.7981397821544728
1572,1.572,0.2874438268466265,0.7125561731533736,0.20187493149357602,0.798125068506424
1573,1.573,0.2873824311970852,0.7126175688029148,0.20188964474656734,0.7981103552534327
1574,1.574,0.28732111404262256,0.7126788859573774,0.20190435757605632,0.7980956424239436
1575,1.575,0.2872598752448029,0.7127401247551972,0.20191906995372755,0.7980809300462725
1576,1.576,0.287198714665489,0.7128012853345108,0.20193378185139382,0.7980662181486062
1577,1.577,0.2871376321668419,0.712862367833158,0.20194849324099592,0.798051506759004
1578,1.578,0.2870766276113189,0.7129233723886811,0.20196320409460225,0.7980367959053978
1579,1.579,0.2870157008616737,0.7129842991383263,0.20197791438440876,0.7980220856155913
1580,1.58,0.2869548517809552,0.7130451482190447,0.20199262408273672,0.7980073759172632
1581,1.581,0.28689408023250734,0.7131059197674926,0.20200733316203479,0.7979926668379652
1582,1.582,0.28683338607996794,0.713166613920032,0.20202204159487575,0.7979779584051243
1583,1.583,0.286772769187268,0.713227230812732,0.20203674935395824,0.7979632506460419
1584,1.584,0.28671222941863134,0.7132877705813686,0.2020514564121046,0.7979485435878955
1585,1.585,0.2866517666385737,0.7133482333614263,0.20206616274226177,0.7979338372577383
1586,1.586,0.28659138071190154,0.7134086192880985,0.2020808683174996,0.7979191316825003
1587,1.587,0.28653107150371226,0.7134689284962877,0.2020955731110107,0.7979044268889892
1588,1.588,0.28647083887939306,0.713529161120607,0.20211027709611035,0.7978897229038896
1589,1.589,0.28641068270462017,0.7135893172953799,0.20212498024623543,0.7978750197537645
1590,1.59,0.2863506028453576,0.7136493971546425,0.20213968253494496,0.797860317465055
1591,1.591,0.2862905991678582,0.7137094008321418,0.2021543839359174,0.7978456160640827
1592,1.592,0.2862306715386605,0.7137693284613394,0.20216908442295295,0.7978309155770471
1593,1.593,0.28617081982459047,0.7138291801754095,0.20218378396997078,0.7978162160300292
1594,1.594,0.28611104389275865,0.7138889561072413,0.20219848255101,0.79780151744899
1595,1.595,0.28605134361056145,0.7139486563894385,0.20221318014022835,0.7977868198597717
1596,1.596,0.28599171884567914,0.7140082811543209,0.20222787671190157,0.7977721232880985
1597,1.597,0.28593216946607497,0.7140678305339251,0.20224257224042413,0.7977574277595758
1598,1.598,0.2858726953399956,0.7141273046600044,0.20225726670030714,0.7977427332996929
1599,1.599,0.2858132963359699,0.71418670366403,0.20227196006617953,0.7977280399338205
1600,1.6,0.285753972322808,0.714246027677192,0.20228665231278564,0.7977133476872144
1601,1.601,0.2856947231696012,0.7143052768303988,0.2023013434149865,0.7976986565850135
1602,1.602,0.2856355487457198,0.71436445125428,0.2023160333477584,0.7976839666522415
1603,1.603,0.28557644892081524,0.7144235510791848,0.20233072208619277,0.7976692779138072
1604,1.604,0.2855174235648164,0.7144825764351835,0.2023454096054953,0.7976545903945048
1605,1.605,0.2854584725479308,0.7145415274520692,0.20236009588098627,0.7976399041190138
1606,1.606,0.2853995957406432,0.7146004042593568,0.2023747808880993,0.7976252191119008
1607,1.607,0.28534079301371523,0.7146592069862848,0.20238946460238078,0.7976105353976193
1608,1.608,0.28528206423818486,0.7147179357618152,0.20240414699949041,0.7975958530005096
1609,1.609,0.2852234092853646,0.7147765907146353,0.20241882805519973,0.7975811719448003
1610,1.61,0.28516482802684306,0.7148351719731569,0.20243350774539237,0.7975664922546076
1611,1.611,0.28510632033448136,0.7148936796655188,0.2024481860460627,0.7975518139539371
1612,1.612,0.2850478860804153,0.7149521139195846,0.20246286293331647,0.7975371370666835
1613,1.613,0.2849895251370531,0.7150104748629469,0.20247753838336938,0.7975224616166307
1614,1.614,0.284931237377075,0.7150687626229251,0.20249221237254772,0.7975077876274522
1615,1.615,0.28487302267343245,0.7151269773265675,0.20250688487728674,0.7974931151227134
1616,1.616,0.2848148808993482,0.7151851191006517,0.20252155587413037,0.7974784441258697
1617,1.617,0.28475681192831453,0.7152431880716854,0.20253622533973198,0.797463774660268
1618,1.618,0.28469881563409394,0.7153011843659061,0.2025508932508526,0.7974491067491474
1619,1.619,0.2846408918907171,0.7153591081092829,0.20256555958436118,0.7974344404156388
1620,1.62,0.28458304057248346,0.7154169594275165,0.20258022431723374,0.7974197756827663
1621,1.621,0.28452526155395974,0.7154747384460403,0.20259488742655274,0.7974051125734473
1622,1.622,0.284467554709979,0.715532445290021,0.20260954888950813,0.7973904511104918
1623,1.623,0.2844099199156418,0.7155900800843581,0.20262420868339456,0.7973757913166053
1624,1.624,0.28435235704631295,0.715647642953687,0.20263886678561283,0.7973611332143872
1625,1.625,0.2842948659776235,0.7157051340223763,0.20265352317366903,0.797346476826331
1626,1.6260000000000001,0.28423744658546796,0.7157625534145321,0.20266817782517335,0.7973318221748266
1627,1.627,0.28418009874600464,0.7158199012539954,0.20268283071784063,0.7973171692821595
1628,1.6280000000000001,0.2841228223356554,0.7158771776643447,0.20269748182948916,0.7973025181705108
1629,1.629,0.28406561723110374,0.7159343827688962,0.20271213113804046,0.7972878688619596
1630,1.6300000000000001,0.284008483309296,0.7159915166907039,0.20272677862151986,0.7972732213784801
1631,1.631,0.2839514204474387,0.7160485795525614,0.20274142425805441,0.7972585757419456
1632,1.6320000000000001,0.2838944285229993,0.7161055714770007,0.20275606802587332,0.7972439319741268
1633,1.633,0.28383750741370545,0.7161624925862946,0.2027707099033078,0.7972292900966922
1634,1.6340000000000001,0.28378065699754335,0.7162193430024566,0.20278534986878996,0.7972146501312101
1635,1.635,0.28372387715275876,0.7162761228472412,0.2027999879008533,0.7972000120991467
1636,1.6360000000000001,0.2836671677578547,0.7163328322421454,0.20281462397813127,0.7971853760218688
1637,1.637,0.2836105286915919,0.7163894713084081,0.2028292580793576,0.7971707419206425
1638,1.6380000000000001,0.28355395983298803,0.716446040167012,0.20284389018336538,0.7971561098166347
1639,1.639,0.2834974610613167,0.7165025389386833,0.2028585202690872,0.7971414797309129
1640,1.6400000000000001,0.2834410322561071,0.7165589677438928,0.20287314831555428,0.7971268516844457
1641,1.641,0.2833846732971437,0.7166153267028563,0.20288777430189642,0.7971122256981037
1642,1.6420000000000001,0.2833283840644648,0.7166716159355351,0.20290239820734118,0.7970976017926589
1643,1.643,0.2832721644383627,0.7167278355616373,0.20291702001121403,0.797082979988786
1644,1.6440000000000001,0.2832160142993825,0.7167839857006174,0.20293163969293737,0.7970683603070626
1645,1.645,0.28315993352832247,0.7168400664716775,0.20294625723203039,0.7970537427679696
1646,1.6460000000000001,0.2831039220062321,0.7168960779937678,0.20296087260810877,0.7970391273918912
1647,1.647,0.28304797961441247,0.7169520203855875,0.2029754858008847,0.7970245141991152
1648,1.6480000000000001,0.28299210623441495,0.7170078937655849,0.20299009679016483,0.7970099032098352
