,framed,round_nr,alpha,beta,PU,QL,q,min_q
315315,0.0,1.0,0.0,0.315,0.3270357339236974,0.6640066673796869,3.635061560275809e-05,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
315315,0.0,1.0,0.0,0.315,0.3270357339236974,0.6640066673796869,3.635061560275809e-05,True
