,framed,round_nr,gamma,PU,QL,q,min_q
18,0.0,1.0,1.9000000000000001,0.175373149133278,0.487159679041722,0.057619839353636855,True
,framed,round_nr,gamma,PU,QL,q,min_q
18,0.0,1.0,1.9000000000000001,0.175373149133278,0.487159679041722,0.057619839353636855,True
