,framed,round_nr,alpha,beta,PU,QL,q,min_q
147147,0.0,1.0,0.0,0.147,0.33680942577765616,0.7453076661421847,0.05474020064784387,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
147147,0.0,1.0,0.0,0.147,0.33680942577765616,0.7453076661421847,0.05474020064784387,True
