,framed,round_nr,gamma,PU,QL,q,min_q
17,0.0,1.0,1.8000000000000003,0.4013880972003329,0.5904396460398201,0.04396493605101795,True
,framed,round_nr,gamma,PU,QL,q,min_q
17,0.0,1.0,1.8000000000000003,0.4013880972003329,0.5904396460398201,0.04396493605101795,True
