,framed,round_nr,gamma,PU,QL,q,min_q
16,0.0,1.0,1.7000000000000002,0.4512453491864642,0.5900024611308983,0.018597840495349252,True
,framed,round_nr,gamma,PU,QL,q,min_q
16,0.0,1.0,1.7000000000000002,0.4512453491864642,0.5900024611308983,0.018597840495349252,True
