,framed,round_nr,alpha,beta,PU,QL,q,min_q
249249,0.0,1.0,0.0,0.249,0.2576323586242432,0.722246891651865,0.1364605011824451,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
249249,0.0,1.0,0.0,0.249,0.2576323586242432,0.722246891651865,0.1364605011824451,True
