,framed,round_nr,alpha,beta,PU,QL,q,min_q
120120,0.0,1.0,0.0,0.12,0.29882845795676366,0.6646273802163893,0.028178527055716558,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
120120,0.0,1.0,0.0,0.12,0.29882845795676366,0.6646273802163893,0.028178527055716558,True
