,framed,round_nr,gamma,PU,QL,q,min_q
24,0.0,1.0,2.5000000000000004,0.2909440309909963,0.6569296691827464,0.03674265204151222,True
,framed,round_nr,gamma,PU,QL,q,min_q
24,0.0,1.0,2.5000000000000004,0.2909440309909963,0.6569296691827464,0.03674265204151222,True
