,framed,round_nr,gamma,PU,QL,q,min_q
19,0.0,1.0,2.0,0.30383243470068705,0.7236511517116254,0.06687664357572017,True
,framed,round_nr,gamma,PU,QL,q,min_q
19,0.0,1.0,2.0,0.30383243470068705,0.7236511517116254,0.06687664357572017,True
