,framed,round_nr,alpha,beta,PU,QL,q,min_q
0,0.0,1.0,0.0,0.0,0.2727272727272727,0.9090909090909091,0.13806253823108533,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
0,0.0,1.0,0.0,0.0,0.2727272727272727,0.9090909090909091,0.13806253823108533,True
