,framed,round_nr,gamma,PU,QL,q,min_q
23,0.0,1.0,2.4000000000000004,0.2584166152081453,0.7359895048894358,0.02758338678847951,True
,framed,round_nr,gamma,PU,QL,q,min_q
23,0.0,1.0,2.4000000000000004,0.2584166152081453,0.7359895048894358,0.02758338678847951,True
