,framed,round_nr,gamma,PU,QL,q,min_q
23,0.0,1.0,2.4000000000000004,0.1606185731111155,0.7911793873384855,0.03742573588738484,True
,framed,round_nr,gamma,PU,QL,q,min_q
23,0.0,1.0,2.4000000000000004,0.1606185731111155,0.7911793873384855,0.03742573588738484,True
