,framed,round_nr,alpha,beta,PU,QL,q,min_q
0,0.0,1.0,0.0,0.0,0.36363636363636365,0.8181818181818182,0.11305421795911519,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
0,0.0,1.0,0.0,0.0,0.36363636363636365,0.8181818181818182,0.11305421795911519,True
