,framed,round_nr,alpha,beta,PU,QL,q,min_q
280341,0.0,1.0,0.061,0.28,0.25398830316455373,0.8270401935920109,4.186096986688669e-05,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
280341,0.0,1.0,0.061,0.28,0.25398830316455373,0.8270401935920109,4.186096986688669e-05,True
