,framed,round_nr,alpha,beta,PU,QL,q,min_q
363623,0.0,1.0,0.26,0.363,0.25414675451662583,0.8268828340629907,0.00018778909698207054,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
363623,0.0,1.0,0.26,0.363,0.25414675451662583,0.8268828340629907,0.00018778909698207054,True
