,framed,round_nr,alpha,beta,PU,QL,q,min_q
0,0.0,1.0,0.0,0.0,0.18181818181818182,0.7272727272727273,0.2033394344927582,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
0,0.0,1.0,0.0,0.0,0.18181818181818182,0.7272727272727273,0.2033394344927582,True
