,framed,round_nr,alpha,beta,PU,QL,q,min_q
328328,0.0,1.0,0.0,0.328,0.13931397541214055,0.5652345261546139,0.002089673117330191,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
328328,0.0,1.0,0.0,0.328,0.13931397541214055,0.5652345261546139,0.002089673117330191,True
