,framed,round_nr,alpha,beta,PU,QL,q,min_q
460,0.0,1.0,0.46,0.0,0.34476126333555834,0.648645288921973,0.014164266836219193,True
,framed,round_nr,alpha,beta,PU,QL,q,min_q
460,0.0,1.0,0.46,0.0,0.34476126333555834,0.648645288921973,0.014164266836219193,True
